school1,major_data,job,class1,class2,class3,class4,count_class,re_registration,nationality,inflow_route,whyBDA,what_to_gain,hope_for_group,previous_class_3,previous_class_4,previous_class_5,previous_class_6,previous_class_7,previous_class_8,previous_class_count,major_field,desired_career_path,completed_semester,project_type,time_input,desired_job,certificate_acquisition,desired_certificate,desired_job_except_data,incumbents_level,incumbents_lecture,incumbents_company_level,incumbents_lecture_type,incumbents_lecture_scale,incumbents_lecture_scale_reason,interested_company,expected_domain,contest_participation,onedayclass_topic,completed,major_type
27,True,대학생,4,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함),취업,4.0,개인,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트 E._소프트웨어_개발자,없음,SQLD,D._소프트웨어_개발자 E._UI/UX_디자이너,주니어_(0~3년차),산업_트렌드_(예시:_ChatGPT로_인한_직무_변화),해외_기업_(빅테크),오프라인,100명_이상의_리스너와_10명_이상의_현직자,여러_현직자분들의_강의를_다양하게_들어보고_싶어서,아직_학부생이라_세부적인_계획은_없습니다,"J._정보통신업,_M._전문,_과학_및_기술_서비스업,_O._공공_행정,_국방_및_사회보장_행정",False,데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용,0.0,False
65,True,대학생,11,,,,1,False,내국인,인스타그램,BDA_학회원만의_혜택을_누리고_싶어서(현직자_강연_잡_페스티벌_기업연계_공모전_등),데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),취업,6.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가 G._PM/서비스_기획자,없음,ADsP 빅데이터_분석_기사,B._기획_/_전략_/_경영_직무 F._PM_/_서비스_기획자,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,10명_내외의_강의_리스너와_1명의_현직자,실질적으로_강연이_진행된_뒤에_식사_및_미팅_시간이_있었으면_좋겠습니다.,네이버_구글,"C._제조업,_I._숙박_및_음식점업,_J._정보통신업,_P._교육_서비스업,_R._예술,_스포츠_및_여가관련_서비스업",False,머신러닝_/_딥러닝_응용 웹_크롤링,1.0,True
35,False,대학생,2,,,,1,False,내국인,지인_추천,혼자_공부하기_어려워서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,사회과학,대학원_진학,4.0,개인,4.0,D._인공지능_전문가 E._소프트웨어_개발자,없음,SQLD 정보처리기사,D._소프트웨어_개발자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,다양한_사람들의_궁금증이나_의견을_듣고싶은데_10명은_적은_것_같다.,현대_구글,"J._정보통신업,_M._전문,_과학_및_기술_서비스업",False,Python_응용 머신러닝_/_딥러닝_응용,1.0,True
24,False,대학생,1,,,,1,False,내국인,에브리타임,학회_가입_시_코딩_테스트_면접_등을_보지_않아서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,사회과학,취업,6.0,팀,10.0,B._데이터_분석가 C._데이터_사이언티스트 G._PM/서비스_기획자,없음,ADsP SQLD 빅데이터_분석_기사,F._PM_/_서비스_기획자 G._자연과학계열_연구자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),오프라인,3~50명_내외의_강의_리스너와_1명의_현직자,원활한_질의응답을_위해서,Sk,"Q._보건업_및_사회복지_서비스업,_R._예술,_스포츠_및_여가관련_서비스업",False,머신러닝_/_딥러닝_응용,0.0,True
81,True,대학생,1,2.0,,,2,False,내국인,기타,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,경영학,취업,4.0,팀,3.0,B._데이터_분석가 I._마케터,기타,ADsP SQLD,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),스타트업_C-level,온_오프라인_동시,10명_내외의_강의_리스너와_1명의_현직자,인원이_적으면_개인적인_질문_또는_생각을_표출_할_기회가_많을거_같아서,삼성,"K._금융_및_보험업,_L._부동산업",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) SQL_응용,0.0,False
18,True,대학생,12,,,,1,False,내국인,지인_추천,현직자의_강의를_듣고_싶어서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함),취업,8.0,팀,4.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트 G._PM/서비스_기획자 I._마케터,없음,ADsP 빅데이터_분석_기사,A._금융_/_보험_직무 F._PM_/_서비스_기획자 H._마케터_/_영업관리,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_빅테크_IT_계열_(네카라쿠배당토),온라인,3~50명_내외의_강의_리스너와_1명의_현직자,적당한_인원이_이루어져_다양한_질문이_나왔으면_좋겠어서,토스_나스미디어,"J._정보통신업,_K._금융_및_보험업",False,데이터_시각화_(Matplotlib__Seaborn_등) SQL_응용 웹_크롤링,0.0,False
28,True,대학생,4,,,,1,False,내국인,지인_추천,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,프로젝트_경험,네._온라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함),취업,4.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트,없음,ADsP SQLD 빅데이터_분석_기사 정보처리기사,G._자연과학계열_연구자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,10명_내외의_강의_리스너와_1명의_현직자,더_많은_정보와_의사소통을_이룰_수_있을거_같아서,인천국제공항공사,"J._정보통신업,_K._금융_및_보험업,_O._공공_행정,_국방_및_사회보장_행정",False,데이터_시각화_(Matplotlib__Seaborn_등),0.0,True
25,True,대학원생,8,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,공학_(컴퓨터_공학_제외),대학원_진학,1.0,개인,1.5,C._데이터_사이언티스트 H._자연과학계열_연구자,준비중,ADsP 빅데이터_분석_기사,E._UI/UX_디자이너 G._자연과학계열_연구자,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,리스너보단_강의하러오는_현직자_입장에서의_만족도가_위_규모일_때_가장_좋을_것_같아_학회입장에서_현직자_섭외에_도움이_될_것_이다._,Fiti_Kotiti_LG_Labs_산하_기업_등,"M._전문,_과학_및_기술_서비스업",False,데이터_시각화_(Matplotlib__Seaborn_등) 웹_크롤링,0.0,False
0,False,대학생,13,,,,1,False,내국인,에브리타임,혼자_공부하기_어려워서,프로젝트_경험,네._온라인으로_참여하고_싶어요,,,,,,,0,,취업,,팀,2.0,B._데이터_분석가 D._인공지능_전문가 E._소프트웨어_개발자,없음,SQLD 빅데이터_분석_기사 정보처리기사,D._소프트웨어_개발자 G._자연과학계열_연구자,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,10명_내외의_강의_리스너와_1명의_현직자,인원이_적어야_집중할_수_있어서,삼성_Lg_카카오,"M._전문,_과학_및_기술_서비스업",False,머신러닝_/_딥러닝_응용,1.0,
22,False,대학생,4,8.0,,,2,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,,6,1,경제통상학,취업,5.0,개인,2.0,B._데이터_분석가,없음,ADsP,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),오프라인,10명_내외의_강의_리스너와_1명의_현직자,소통이_용이할_것_같아서,LG,"K._금융_및_보험업,_O._공공_행정,_국방_및_사회보장_행정",False,Python_응용 머신러닝_/_딥러닝_응용 웹_크롤링,0.0,False
55,True,대학생,7,,,,1,False,내국인,인스타그램,큰_규모인_만큼_커리큘럼이나_운영_등_관리가_잘_될것_같아서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함),취업,8.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트 D._인공지능_전문가,SQLD 정보처리기사,빅데이터_분석_기사 AWS_CLF,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무 D._소프트웨어_개발자 F._PM_/_서비스_기획자 G._자연과학계열_연구자,주니어_(0~3년차),산업_트렌드_(예시:_ChatGPT로_인한_직무_변화),국내_빅테크_IT_계열_(네카라쿠배당토),오프라인,3~50명_내외의_강의_리스너와_1명의_현직자,"3~50명이_집중할_수_있는_적정인원이며,_경쟁률을_고려하였을_때_적절한_것_같아서",토스_SK,"J._정보통신업,_M._전문,_과학_및_기술_서비스업",False,머신러닝_/_딥러닝_응용,1.0,False
6,True,대학생,5,,,,1,False,내국인,에브리타임,현직자의_강의를_듣고_싶어서,프로젝트_경험,네._온라인으로_참여하고_싶어요,,,,,,,0,IT_(컴퓨터_공학_포함),취업,6.0,팀,2.0,A._데이터_엔지니어,없음,SQLD 정보처리기사,B._기획_/_전략_/_경영_직무,시니어_(10년차_~),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,여러명의_강의를_동시에_들을수_있어서,Kt_,"J._정보통신업,_M._전문,_과학_및_기술_서비스업",True,Python_응용 머신러닝_/_딥러닝_응용 SQL_응용,0.0,False
13,True,대학생,13,,,,1,False,내국인,인스타그램,학회_가입_시_코딩_테스트_면접_등을_보지_않아서,프로젝트_경험,네._온라인으로_참여하고_싶어요,,,,,,,0,자연과학,취업,6.0,팀,2.0,C._데이터_사이언티스트 I._마케터,없음,ADsP SQLD 빅데이터_분석_기사 정보처리기사 태블로_관련_자격증 구글_애널리스트,A._금융_/_보험_직무 C._MD F._PM_/_서비스_기획자 H._마케터_/_영업관리,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),해외_기업_(빅테크),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,너무_깊은_참여도가_필요하지_않은_정도가_좋다,토스,K._금융_및_보험업,False,SQL_응용 웹_크롤링,0.0,True
18,False,대학생,2,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,데이터_분석_역량,네._오프라인으로_참여하고_싶어요,,,,6,,,1,인문학,대학원_진학,8.0,개인,2.0,B._데이터_분석가 I._마케터,ADsP,SQLD 태블로_관련_자격증 구글_애널리스트,A._금융_/_보험_직무 B._기획_/_전략_/_경영_직무 H._마케터_/_영업관리,시니어_(10년차_~),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,인원이_많아야_오히려_집중할_수_있을_것_같아요,네이버,"K._금융_및_보험업,_O._공공_행정,_국방_및_사회보장_행정,_U._국제_및_외국기관",False,데이터_시각화_(Matplotlib__Seaborn_등) SQL_응용,1.0,True
27,False,대학생,4,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,,2,1,자연과학,취업,8.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가 C._데이터_사이언티스트 H._자연과학계열_연구자,없음,SQLD 빅데이터_분석_기사 태블로_관련_자격증,B._기획_/_전략_/_경영_직무 D._소프트웨어_개발자 F._PM_/_서비스_기획자 G._자연과학계열_연구자 H._마케터_/_영업관리,시니어_(10년차_~),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),스타트업_C-level,온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,인원이_많으면_생각지_못한_질의응답이_풍부해질_갓_같아서,현재는_디지털헬스케어_관련_기업에_관심이_있습니다._,"M._전문,_과학_및_기술_서비스업,_P._교육_서비스업,_Q._보건업_및_사회복지_서비스업",False,데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용 웹_크롤링,0.0,True
8,False,대학생,5,,,,1,False,내국인,인스타그램,학회_가입_시_코딩_테스트_면접_등을_보지_않아서,공모전_경험,네._오프라인으로_참여하고_싶어요,,,,,,,0,경영학,취업,5.0,팀,3.0,B._데이터_분석가,없음,ADsP SQLD,B._기획_/_전략_/_경영_직무 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_빅테크_IT_계열_(네카라쿠배당토),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,너무_적으면_경쟁이_치열할_것_같고_너무_많으면_현직자_분과_친해지기_어려울_것_같아서,네이버,J._정보통신업,False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 웹_크롤링,0.0,False
8,False,대학생,8,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,프로젝트_경험,네._오프라인으로_참여하고_싶어요,,,,,1,4,2,공학_(컴퓨터_공학_제외),취업,6.0,팀,2.0,A._데이터_엔지니어 B._데이터_분석가,SQLD,빅데이터_분석_기사 정보처리기사,G._자연과학계열_연구자,시니어_(10년차_~),산업_트렌드_(예시:_ChatGPT로_인한_직무_변화),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,100명_이상의_리스너와_10명_이상의_현직자,"인원은_상관없을_듯_하고,_여러_현직자들의_이야기를_듣고_싶습니다._",인천국제공항공사_수자원공사_현대자동차,"E._수도,_하수_및_폐기물_처리,_원료_재생업,_U._국제_및_외국기관",False,데이터_시각화_(Matplotlib__Seaborn_등),0.0,True
9,True,취준생,4,,,,1,False,내국인,인스타그램,현직자의_강의를_듣고_싶어서,인적_네트워크,네._오프라인으로_참여하고_싶어요,,,,,,,0,인문학,취업,20241.0,팀,3.0,B._데이터_분석가 I._마케터,SQLD,SQLD 정보처리기사,B._기획_/_전략_/_경영_직무,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),오프라인,100명_이상의_리스너와_10명_이상의_현직자,커야좋다,삼성,"O._공공_행정,_국방_및_사회보장_행정,_R._예술,_스포츠_및_여가관련_서비스업,_S._협회_및_단체,_수리_및_기타_개인_서비스업,_U._국제_및_외국기관",False,Python_응용 데이터_시각화_(Matplotlib__Seaborn_등) 머신러닝_/_딥러닝_응용 SQL_응용 웹_크롤링,0.0,True
2,True,대학생,6,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,프로젝트_경험,네._온라인으로_참여하고_싶어요,,,,,,1,1,자연과학,대학원_진학,6.0,개인,2.0,B._데이터_분석가,ADsP SQLD,빅데이터_분석_기사 정보처리기사,G._자연과학계열_연구자,주니어_(0~3년차),직무_강의_(예시:_실무_진행_방식_및_직무_준비생을_위한_팁),국내_대기업_IT_계열_(금융__제조_...),온라인,3~50명_내외의_강의_리스너와_1명의_현직자,너무_많지도_적지도_않은_적당한_인원이라는_생각이_들어서_입니다,셀트리온,J._정보통신업,False,머신러닝_/_딥러닝_응용,1.0,True
1,False,대학생,4,,,,1,True,내국인,기존_학회원_또는_운영진,이전_기수에_매우_만족해서,데이터_분석_역량,아니요._개인적으로_학회_활동을_하고_싶어요,,,,,1,,1,인문학,취업,8.0,개인,2.0,J._MD,ADsP SQLD,정보처리기사,F._PM_/_서비스_기획자 H._마케터_/_영업관리,주니어_(0~3년차),커리어_패스_과정_(예시:_비전공자/전공자의_취업_준비_및_이직_과정),국내_대기업_IT_계열_(금융__제조_...),온_오프라인_동시,3~50명_내외의_강의_리스너와_1명의_현직자,적당한_인원,Kt,J._정보통신업,False,Python_응용,0.0,False
